year;month;day;hour;min;sec;h;uh;bHindx;bH
1980.00;6.00;6.00;10.00;4.00;0.00;0.7;0.025;0.00;0.00
1980.00;6.00;6.00;12.00;47.00;0.00;0.73;0.025;0.00;0.00
1980.00;6.00;6.00;14.00;5.00;0.00;0.7;0.025;0.00;0.00
1980.00;6.00;6.00;17.00;2.00;0.00;0.61;0.025;0.00;0.00
1980.00;6.00;6.00;19.00;4.00;0.00;0.51;0.025;0.00;0.00
1980.00;6.00;6.00;22.00;4.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;7.00;0.00;56.00;0.00;0.61;0.025;0.00;0.00
1980.00;6.00;7.00;1.00;50.00;0.00;0.62;0.025;0.00;0.00
1980.00;6.00;7.00;3.00;57.00;0.00;0.6;0.025;0.00;0.00
1980.00;6.00;7.00;6.00;43.00;0.00;0.73;0.025;0.00;0.00
1980.00;6.00;7.00;10.00;47.00;0.00;0.76;0.025;0.00;0.00
1980.00;6.00;7.00;12.00;27.00;0.00;0.74;0.025;0.00;0.00
1980.00;6.00;7.00;14.00;32.00;0.00;0.67;0.025;0.00;0.00
1980.00;6.00;7.00;17.00;11.00;0.00;0.56;0.025;0.00;0.00
1980.00;6.00;7.00;19.00;16.00;0.00;0.51;0.025;0.00;0.00
1980.00;6.00;7.00;23.00;12.00;0.00;0.43;0.025;0.00;0.00
1980.00;6.00;8.00;1.00;36.00;0.00;0.52;0.025;0.00;0.00
1980.00;6.00;8.00;3.00;0.00;0.00;0.53;0.025;0.00;0.00
1980.00;6.00;8.00;5.00;49.00;0.00;0.47;0.025;0.00;0.00
1980.00;6.00;8.00;9.00;48.00;0.00;0.47;0.025;0.00;0.00
1980.00;6.00;8.00;15.00;23.00;0.00;0.37;0.025;0.00;0.00
1980.00;6.00;8.00;21.00;28.00;0.00;0.32;0.025;0.00;0.00
1980.00;6.00;8.00;23.00;47.00;0.00;0.32;0.025;0.00;0.00
1980.00;6.00;9.00;2.00;5.00;0.00;0.48;0.025;0.00;0.00
1980.00;6.00;9.00;3.00;33.00;0.00;0.49;0.025;0.00;0.00
1980.00;6.00;9.00;6.00;47.00;0.00;0.42;0.025;0.00;0.00
1980.00;6.00;9.00;9.00;28.00;0.00;0.37;0.025;0.00;0.00
1980.00;6.00;9.00;11.00;28.00;0.00;0.35;0.025;0.00;0.00
1980.00;6.00;9.00;15.00;7.00;0.00;0.32;0.025;0.00;0.00
1980.00;6.00;9.00;17.00;38.00;0.00;0.27;0.025;0.00;0.00
1980.00;6.00;9.00;21.00;51.00;0.00;0.33;0.025;0.00;0.00
1980.00;6.00;9.00;23.00;9.00;0.00;0.4;0.025;0.00;0.00
1980.00;6.00;10.00;0.00;23.00;0.00;0.54;0.025;0.00;0.00
1980.00;6.00;10.00;1.00;43.00;0.00;0.63;0.025;0.00;0.00
1980.00;6.00;10.00;3.00;11.00;0.00;0.77;0.025;0.00;0.00
1980.00;6.00;10.00;4.00;9.00;0.00;0.8;0.025;0.00;0.00
1980.00;6.00;10.00;6.00;20.00;0.00;0.79;0.025;0.00;0.00
1980.00;6.00;10.00;8.00;5.00;0.00;0.77;0.025;0.00;0.00
1980.00;6.00;10.00;14.00;58.00;0.00;0.5;0.025;0.00;0.00
1980.00;6.00;10.00;16.00;40.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;10.00;21.00;44.00;0.00;0.34;0.025;0.00;0.00
1980.00;6.00;10.00;23.00;12.00;0.00;0.34;0.025;0.00;0.00
1980.00;6.00;11.00;3.00;2.00;0.00;0.73;0.025;0.00;0.00
1980.00;6.00;11.00;3.00;38.00;0.00;0.75;0.025;0.00;0.00
1980.00;6.00;11.00;4.00;43.00;0.00;0.75;0.025;0.00;0.00
1980.00;6.00;11.00;5.00;5.00;0.00;0.71;0.025;0.00;0.00
1980.00;6.00;11.00;7.00;14.00;0.00;0.67;0.025;0.00;0.00
1980.00;6.00;11.00;16.00;32.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;11.00;18.00;31.00;0.00;0.36;0.025;0.00;0.00
1980.00;6.00;11.00;22.00;47.00;0.00;0.32;0.025;0.00;0.00
1980.00;6.00;12.00;0.00;59.00;0.00;0.31;0.025;0.00;0.00
1980.00;6.00;12.00;3.00;5.00;0.00;0.68;0.025;0.00;0.00
1980.00;6.00;12.00;3.00;59.00;0.00;0.72;0.025;0.00;0.00
1980.00;6.00;12.00;5.00;13.00;0.00;0.72;0.025;0.00;0.00
1980.00;6.00;12.00;7.00;45.00;0.00;0.6;0.025;0.00;0.00
1980.00;6.00;12.00;11.00;48.00;0.00;0.51;0.025;0.00;0.00
1980.00;6.00;12.00;15.00;4.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;12.00;16.00;46.00;0.00;0.74;0.025;0.00;0.00
1980.00;6.00;12.00;17.00;45.00;0.00;0.79;0.025;0.00;0.00
1980.00;6.00;12.00;19.00;16.00;0.00;0.78;0.025;0.00;0.00
1980.00;6.00;12.00;23.00;11.00;0.00;0.68;0.025;0.00;0.00
1980.00;6.00;13.00;0.00;53.00;0.00;0.58;0.025;0.00;0.00
1980.00;6.00;13.00;2.00;32.00;0.00;0.55;0.025;0.00;0.00
1980.00;6.00;13.00;4.00;0.00;0.00;0.48;0.025;0.00;0.00
1980.00;6.00;13.00;6.00;43.00;0.00;0.42;0.025;0.00;0.00
1980.00;6.00;13.00;8.00;3.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;13.00;9.00;8.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;13.00;12.00;2.00;0.00;0.44;0.025;0.00;0.00
1980.00;6.00;13.00;13.00;50.00;0.00;0.49;0.025;0.00;0.00
1980.00;6.00;13.00;15.00;47.00;0.00;0.5;0.025;0.00;0.00
1980.00;6.00;13.00;19.00;36.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;13.00;23.00;0.00;0.00;0.34;0.025;0.00;0.00
1980.00;6.00;14.00;1.00;22.00;0.00;0.33;0.025;0.00;0.00
1980.00;6.00;14.00;4.00;58.00;0.00;0.28;0.025;0.00;0.00
1980.00;6.00;14.00;7.00;14.00;0.00;0.37;0.025;0.00;0.00
1980.00;6.00;14.00;8.00;44.00;0.00;0.41;0.025;0.00;0.00
1980.00;6.00;14.00;11.00;26.00;0.00;0.43;0.025;0.00;0.00
1980.00;6.00;14.00;15.00;2.00;0.00;0.42;0.025;0.00;0.00
1980.00;6.00;14.00;18.00;25.00;0.00;0.4;0.025;0.00;0.00
1980.00;6.00;14.00;22.00;45.00;0.00;0.36;0.025;0.00;0.00
1980.00;6.00;15.00;1.00;17.00;0.00;0.34;0.025;0.00;0.00
1980.00;6.00;15.00;7.00;59.00;0.00;0.26;0.025;0.00;0.00
1980.00;6.00;15.00;9.00;34.00;0.00;0.36;0.025;0.00;0.00
1980.00;6.00;15.00;11.00;11.00;0.00;0.37;0.025;0.00;0.00
1980.00;6.00;15.00;15.00;14.00;0.00;0.33;0.025;0.00;0.00
1980.00;6.00;15.00;23.00;47.00;0.00;0.3;0.025;0.00;0.00
1980.00;6.00;16.00;6.00;1.00;0.00;0.29;0.025;0.00;0.00
1980.00;6.00;16.00;12.00;11.00;0.00;0.27;0.025;0.00;0.00
1980.00;6.00;16.00;17.00;41.00;0.00;0.25;0.025;0.00;0.00
1980.00;6.00;16.00;19.00;26.00;0.00;0.28;0.025;0.00;0.00
1980.00;6.00;16.00;21.00;38.00;0.00;0.28;0.025;0.00;0.00
1980.00;6.00;16.00;23.00;38.00;0.00;0.25;0.025;0.00;0.00
1980.00;6.00;17.00;1.00;26.00;0.00;0.26;0.025;0.00;0.00
1980.00;6.00;17.00;3.00;35.00;0.00;0.27;0.025;0.00;0.00
1980.00;6.00;18.00;9.00;48.00;0.00;0.26;0.025;0.00;0.00
1980.00;6.00;18.00;19.00;55.00;0.00;0.26;0.025;0.00;0.00
1980.00;6.00;19.00;0.00;40.00;0.00;0.25;0.025;0.00;0.00
1980.00;6.00;19.00;12.00;51.00;0.00;0.19;0.025;0.00;0.00
1980.00;6.00;19.00;23.00;47.00;0.00;0.2;0.025;0.00;0.00
1980.00;6.00;20.00;7.00;56.00;0.00;0.19;0.025;0.00;0.00
1980.00;6.00;20.00;16.00;1.00;0.00;0.17;0.025;0.00;0.00
1980.00;6.00;20.00;19.00;1.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;20.00;20.00;47.00;0.00;0.18;0.025;0.00;0.00
1980.00;6.00;21.00;0.00;20.00;0.00;0.17;0.025;0.00;0.00
1980.00;6.00;21.00;3.00;14.00;0.00;0.19;0.025;0.00;0.00
1980.00;6.00;21.00;8.00;23.00;0.00;0.16;0.025;0.00;0.00
1980.00;6.00;21.00;22.00;42.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;22.00;2.00;9.00;0.00;0.16;0.025;0.00;0.00
1980.00;6.00;22.00;5.00;3.00;0.00;0.13;0.025;0.00;0.00
1980.00;6.00;23.00;5.00;16.00;0.00;0.13;0.025;0.00;0.00
1980.00;6.00;23.00;10.00;26.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;23.00;15.00;34.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;23.00;18.00;20.00;0.00;0.19;0.025;0.00;0.00
1980.00;6.00;24.00;0.00;4.00;0.00;0.16;0.025;0.00;0.00
1980.00;6.00;24.00;16.00;9.00;0.00;0.13;0.025;0.00;0.00
1980.00;6.00;24.00;19.00;16.00;0.00;0.1;0.025;0.00;0.00
1980.00;6.00;24.00;21.00;1.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;24.00;22.00;35.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;25.00;0.00;41.00;0.00;0.17;0.025;0.00;0.00
1980.00;6.00;25.00;3.00;17.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;25.00;21.00;18.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;26.00;3.00;30.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;26.00;5.00;9.00;0.00;0.17;0.025;0.00;0.00
1980.00;6.00;26.00;7.00;26.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;26.00;9.00;50.00;0.00;0.17;0.025;0.00;0.00
1980.00;6.00;26.00;11.00;36.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;26.00;13.00;32.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;26.00;15.00;23.00;0.00;0.11;0.025;0.00;0.00
1980.00;6.00;26.00;20.00;41.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;27.00;10.00;4.00;0.00;0.16;0.025;0.00;0.00
1980.00;6.00;27.00;19.00;45.00;0.00;0.11;0.025;0.00;0.00
1980.00;6.00;27.00;23.00;55.00;0.00;0.14;0.025;0.00;0.00
1980.00;6.00;28.00;2.00;32.00;0.00;0.15;0.025;0.00;0.00
1980.00;6.00;28.00;16.00;6.00;0.00;0.11;0.025;0.00;0.00
1980.00;6.00;29.00;6.00;14.00;0.00;0.11;0.025;0.00;0.00
1980.00;6.00;29.00;19.00;59.00;0.00;0.09;0.025;0.00;0.00
1980.00;6.00;30.00;1.00;7.00;0.00;0.11;0.025;0.00;0.00
1980.00;6.00;30.00;4.00;24.00;0.00;0.1;0.025;0.00;0.00
1980.00;6.00;30.00;6.00;43.00;0.00;0.09;0.025;0.00;0.00
1980.00;6.00;30.00;9.00;50.00;0.00;0.08;0.025;0.00;0.00
1980.00;7.00;1.00;3.00;30.00;0.00;0.09;0.025;0.00;0.00
1980.00;7.00;1.00;14.00;3.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;1.00;17.00;11.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;1.00;19.00;46.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;1.00;21.00;37.00;0.00;0.09;0.025;0.00;0.00
1980.00;7.00;2.00;2.00;47.00;0.00;0.09;0.025;0.00;0.00
1980.00;7.00;2.00;5.00;41.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;2.00;8.00;0.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;2.00;10.00;27.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;2.00;14.00;22.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;2.00;15.00;59.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;2.00;17.00;34.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;2.00;19.00;29.00;0.00;0.13;0.025;0.00;0.00
1980.00;7.00;2.00;21.00;34.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;2.00;22.00;36.00;0.00;0.17;0.025;0.00;0.00
1980.00;7.00;3.00;0.00;4.00;0.00;0.17;0.025;0.00;0.00
1980.00;7.00;3.00;3.00;48.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;3.00;7.00;0.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;3.00;12.00;56.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;3.00;14.00;51.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;3.00;16.00;59.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;3.00;19.00;14.00;0.00;0.12;0.025;0.00;0.00
1980.00;7.00;3.00;20.00;18.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;3.00;21.00;36.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;3.00;23.00;48.00;0.00;0.09;0.025;0.00;0.00
1980.00;7.00;4.00;3.00;17.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;4.00;7.00;3.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;4.00;9.00;5.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;4.00;13.00;23.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;4.00;15.00;38.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;4.00;17.00;55.00;0.00;0.08;0.025;0.00;0.00
1980.00;7.00;5.00;0.00;15.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;5.00;1.00;59.00;0.00;0.07;0.025;0.00;0.00
1980.00;7.00;5.00;7.00;9.00;0.00;0.07;0.025;0.00;0.00
1980.00;7.00;5.00;11.00;47.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;5.00;15.00;5.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;5.00;18.00;47.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;5.00;19.00;40.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;5.00;21.00;37.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;6.00;0.00;54.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;6.00;8.00;48.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;6.00;16.00;17.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;6.00;19.00;35.00;0.00;0.07;0.025;0.00;0.00
1980.00;7.00;6.00;22.00;32.00;0.00;0.08;0.025;0.00;0.00
1980.00;7.00;7.00;4.00;33.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;7.00;6.00;31.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;7.00;7.00;52.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;7.00;11.00;42.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;7.00;13.00;36.00;0.00;0.03;0.025;0.00;0.00
1980.00;7.00;7.00;19.00;20.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;7.00;21.00;30.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;7.00;23.00;26.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;8.00;2.00;32.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;8.00;9.00;8.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;8.00;15.00;14.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;8.00;19.00;49.00;0.00;0.11;0.025;0.00;0.00
1980.00;7.00;8.00;23.00;16.00;0.00;0.12;0.025;0.00;0.00
1980.00;7.00;9.00;1.00;49.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;9.00;5.00;15.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;9.00;7.00;19.00;0.00;0.14;0.025;0.00;0.00
1980.00;7.00;9.00;9.00;0.00;0.00;0.34;0.025;0.00;0.00
1980.00;7.00;9.00;10.00;32.00;0.00;0.41;0.025;0.00;0.00
1980.00;7.00;9.00;12.00;11.00;0.00;0.41;0.025;0.00;0.00
1980.00;7.00;9.00;14.00;5.00;0.00;0.38;0.025;0.00;0.00
1980.00;7.00;9.00;17.00;44.00;0.00;0.35;0.025;0.00;0.00
1980.00;7.00;9.00;20.00;8.00;0.00;0.35;0.025;0.00;0.00
1980.00;7.00;9.00;22.00;1.00;0.00;0.3;0.025;0.00;0.00
1980.00;7.00;9.00;23.00;29.00;0.00;0.28;0.025;0.00;0.00
1980.00;7.00;10.00;4.00;49.00;0.00;0.23;0.025;0.00;0.00
1980.00;7.00;10.00;9.00;53.00;0.00;0.23;0.025;0.00;0.00
1980.00;7.00;10.00;16.00;32.00;0.00;0.19;0.025;0.00;0.00
1980.00;7.00;11.00;4.00;10.00;0.00;0.19;0.025;0.00;0.00
1980.00;7.00;11.00;7.00;13.00;0.00;0.18;0.025;0.00;0.00
1980.00;7.00;11.00;10.00;49.00;0.00;0.14;0.025;0.00;0.00
1980.00;7.00;11.00;19.00;9.00;0.00;0.11;0.025;0.00;0.00
1980.00;7.00;11.00;23.00;23.00;0.00;0.11;0.025;0.00;0.00
1980.00;7.00;12.00;1.00;17.00;0.00;0.14;0.025;0.00;0.00
1980.00;7.00;12.00;9.00;2.00;0.00;0.15;0.025;0.00;0.00
1980.00;7.00;12.00;20.00;41.00;0.00;0.1;0.025;0.00;0.00
1980.00;7.00;14.00;6.00;43.00;0.00;0.07;0.025;0.00;0.00
1980.00;7.00;14.00;11.00;26.00;0.00;0.08;0.025;0.00;0.00
1980.00;7.00;15.00;7.00;45.00;0.00;0.09;0.025;0.00;0.00
1980.00;7.00;15.00;17.00;29.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;15.00;21.00;40.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;16.00;2.00;26.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;16.00;6.00;57.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;16.00;13.00;50.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;16.00;16.00;55.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;16.00;19.00;24.00;0.00;0.14;0.025;0.00;0.00
1980.00;7.00;16.00;20.00;12.00;0.00;0.17;0.025;0.00;0.00
1980.00;7.00;16.00;21.00;40.00;0.00;0.16;0.025;0.00;0.00
1980.00;7.00;17.00;0.00;44.00;0.00;0.11;0.025;0.00;0.00
1980.00;7.00;17.00;5.00;11.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;17.00;8.00;13.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;17.00;12.00;10.00;0.00;0.07;0.025;0.00;0.00
1980.00;7.00;17.00;18.00;11.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;17.00;22.00;36.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;18.00;1.00;37.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;19.00;0.00;24.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;19.00;7.00;23.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;19.00;9.00;57.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;19.00;12.00;21.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;19.00;14.00;49.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;19.00;19.00;23.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;19.00;22.00;12.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;20.00;1.00;22.00;0.00;0.06;0.025;0.00;0.00
1980.00;7.00;20.00;5.00;8.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;20.00;8.00;12.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;20.00;11.00;41.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;20.00;15.00;36.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;21.00;6.00;15.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;21.00;12.00;1.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;21.00;14.00;5.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;21.00;18.00;37.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;21.00;19.00;55.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;21.00;22.00;10.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;22.00;0.00;4.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;22.00;2.00;22.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;22.00;4.00;13.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;22.00;9.00;7.00;0.00;-0.04;0.025;0.00;0.00
1980.00;7.00;22.00;13.00;42.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;22.00;17.00;36.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;22.00;19.00;30.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;22.00;20.00;57.00;0.00;0.03;0.025;0.00;0.00
1980.00;7.00;22.00;23.00;51.00;0.00;0.03;0.025;0.00;0.00
1980.00;7.00;23.00;3.00;54.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;23.00;6.00;11.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;23.00;9.00;8.00;0.00;0.03;0.025;0.00;0.00
1980.00;7.00;23.00;13.00;36.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;23.00;15.00;53.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;23.00;17.00;38.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;23.00;19.00;14.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;23.00;20.00;38.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;23.00;22.00;40.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;24.00;1.00;37.00;0.00;0.04;0.025;0.00;0.00
1980.00;7.00;24.00;5.00;22.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;24.00;9.00;31.00;0.00;-0.02;0.025;0.00;0.00
1980.00;7.00;24.00;12.00;8.00;0.00;-0.04;0.025;0.00;0.00
1980.00;7.00;24.00;15.00;1.00;0.00;-0.05;0.025;0.00;0.00
1980.00;7.00;24.00;17.00;55.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;24.00;20.00;11.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;24.00;21.00;28.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;25.00;0.00;1.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;25.00;2.00;25.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;25.00;4.00;7.00;0.00;-0.01;0.025;0.00;0.00
1980.00;7.00;25.00;9.00;7.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;25.00;12.00;18.00;0.00;-0.04;0.025;0.00;0.00
1980.00;7.00;25.00;14.00;52.00;0.00;-0.06;0.025;0.00;0.00
1980.00;7.00;25.00;17.00;58.00;0.00;-0.05;0.025;0.00;0.00
1980.00;7.00;25.00;20.00;39.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;25.00;21.00;40.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;26.00;1.00;36.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;26.00;3.00;27.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;26.00;11.00;26.00;0.00;-0.06;0.025;0.00;0.00
1980.00;7.00;26.00;13.00;14.00;0.00;-0.07;0.025;0.00;0.00
1980.00;7.00;26.00;19.00;23.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;27.00;9.00;44.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;27.00;15.00;5.00;0.00;-0.04;0.025;0.00;0.00
1980.00;7.00;28.00;5.00;35.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;28.00;10.00;50.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;29.00;17.00;3.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;30.00;1.00;52.00;0.00;-0.03;0.025;0.00;0.00
1980.00;7.00;30.00;7.00;6.00;0.00;0.01;0.025;0.00;0.00
1980.00;7.00;30.00;10.00;20.00;0.00;0.02;0.025;0.00;0.00
1980.00;7.00;30.00;13.00;22.00;0.00;0.05;0.025;0.00;0.00
1980.00;7.00;30.00;19.00;6.00;0.00;0.03;0.025;0.00;0.00
1980.00;7.00;31.00;13.00;7.00;0.00;0;0.025;0.00;0.00
1980.00;7.00;31.00;15.00;44.00;0.00;0.08;0.025;0.00;0.00
1980.00;7.00;31.00;20.00;13.00;0.00;0.08;0.025;0.00;0.00
1980.00;8.00;1.00;3.00;31.00;0.00;0.04;0.025;0.00;0.00
1980.00;8.00;1.00;8.00;3.00;0.00;0.02;0.025;0.00;0.00
1980.00;8.00;1.00;13.00;14.00;0.00;0;0.025;0.00;0.00
1980.00;8.00;2.00;12.00;10.00;0.00;0;0.025;0.00;0.00
1980.00;8.00;2.00;18.00;36.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;3.00;7.00;14.00;0.00;-0.01;0.025;0.00;0.00
1980.00;8.00;3.00;19.00;7.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;4.00;5.00;51.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;4.00;10.00;45.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;5.00;4.00;23.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;5.00;10.00;17.00;0.00;-0.02;0.025;0.00;0.00
1980.00;8.00;5.00;16.00;23.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;5.00;21.00;4.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;6.00;1.00;22.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;6.00;9.00;12.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;6.00;17.00;51.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;7.00;0.00;17.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;7.00;4.00;23.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;7.00;12.00;28.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;7.00;22.00;43.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;8.00;2.00;39.00;0.00;-0.06;0.025;0.00;0.00
1980.00;8.00;9.00;5.00;6.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;9.00;10.00;59.00;0.00;-0.03;0.025;0.00;0.00
1980.00;8.00;9.00;21.00;41.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;10.00;0.00;2.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;10.00;9.00;33.00;0.00;-0.05;0.025;0.00;0.00
1980.00;8.00;10.00;13.00;3.00;0.00;-0.04;0.025;0.00;0.00
1980.00;8.00;11.00;7.00;14.00;0.00;-0.06;0.025;0.00;0.00
1980.00;8.00;11.00;11.00;28.00;0.00;-0.06;0.025;0.00;0.00
1980.00;8.00;12.00;2.00;47.00;0.00;-0.08;0.025;0.00;0.00
1980.00;8.00;12.00;8.00;32.00;0.00;-0.05;0.025;0.00;0.00
